27623,"0100000000","80","LIVE ANIMALS","ANIFEILIAID BYW"
86816,"3910000040","80","Silicones of a kind used in the manufacture of long term surgical implants","Silicones o fath a ddefnyddir wrth gynhyrchu mewnblaniadau llawfeddygol tymor hir"
103044,"3910000045","80","Dimethyl Siloxane, hydroxy-terminated polymer with a viscosity of 38-100 mPa·s (CAS RN 70131-67-8)","Dimethyl Siloxane, polymer wedi'i derfynu â hydroxy gyda gludedd o 38-100 mPa · s (CAS RN 70131-67-8)"
88788,"3910000050","80","Silicone based pressure sensitive adhesive in solvent containing copoly(dimethylsiloxane/diphenylsiloxane) gum","Gludydd sensitif i bwysau sy'n seiliedig ar silicon mewn toddydd sy'n cynnwys gwm copoly (dimethylsiloxane / diphenylsiloxane)"
103045,"3910000055","80","Preparation containing by weight: - 55 % or more but not more than 65 % of vinyl terminated polydimethylsiloxane (CAS RN 68083-19-2), - 30 % or more but not more than 40 % of dimethylvinylated and trimethylated silica (CAS RN 68988-89-6), and - 1 % or more but not more than 5 % of silicic acid, sodium salt, reaction products with chlorotrimethylsilane and isopropyl alcohol (CAS RN 68988-56-7) ","Paratoi sy'n cynnwys yn ôl pwysau: - 55% neu fwy ond dim mwy na 65% o polydimethylsiloxane wedi'i derfynu â finyl (CAS RN 68083-19-2), - 30% neu fwy ond dim mwy na 40% o silica dimethylvinylated a trimethylated (CAS RN 68988 -89-6), ac - 1% neu fwy ond dim mwy na 5% o asid silicig, halen sodiwm, cynhyrchion adweithio â chlorotrimethylsilane ac alcohol isopropyl (CAS RN 68988-56-7)"
92701,"3910000060","80","Polydimethylsiloxane, whether or not polyethylene glycol and trifluoropropyl substituted, with methacrylate end groups","Amnewidiwyd polydimethylsiloxane, p'un a yw polyethylen glycol a trifluoropropyl yn ei le ai peidio, gyda grwpiau diwedd methacrylate"
105607,"3910000065","80","Liquid copolymer based on polydimethylsiloxane with terminal epoxide groups CAS RN 2102536-93-4)","Copolymer hylif yn seiliedig ar polydimethylsiloxane gyda grwpiau epocsid terfynol CAS RN 2102536-93-4)"
97884,"3910000070","80","Passivating silicon coating in primary form, to protect edges and prevent short circuits in semiconductor devices","Gorchudd silicon goddefol ar ffurf gynradd, i amddiffyn ymylon ac atal cylchedau byr mewn dyfeisiau lled-ddargludyddion"
98612,"3910000080","80","Monomethacryloxypropylterminated poly(dimethylsiloxane)","Poly monomethacryloxypropylterminated (dimethylsiloxane)"
63626,"3910000090","80","Other","Arall"
38854,"3911000000","80","Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms","Resinau petroliwm, resinau coumarone-indene, polyterpenau, polyswlffidau, polyswlffonau a chynhyrchion eraill a bennir yn nodyn 3 i'r bennod hon, nad ydynt wedi'u nodi na'u cynnwys mewn man arall, mewn ffurfiau cynradd"
38855,"3911100000","80","Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","Resinau petroliwm, coumarone, indene neu resinau coumarone-indene a polyterpenau"
38856,"3911100010","80","For cavity filling, for use in certain types of aircraft","Ar gyfer llenwi ceudod, i'w ddefnyddio mewn rhai mathau o awyrennau"
90761,"3911100081","80","Non-hydrogenated hydrocarbon resin, obtained by polymerization of more than 75 % by weight C-5 to C-12 cycloaliphatic alkenes and more than 10 % but not more than 25 % by weight aromatic alkenes yielding a hydrocarbon resin with:   - an iodine value of more than 120 and   - a Gardner Colour of more than 10 for the pure product or   - a Gardner Colour of more than 8 for a 50 % solution by weight in toluene (as determined by the ASTM method D6166) ","Resin hydrocarbon nad yw'n hydrogenaidd, a geir trwy bolymerization o fwy na 75% yn ôl pwysau C-5 i alcenau cycloaliphatig C-12 a mwy na 10% ond dim mwy na 25% yn ôl alcenau aromatig pwysau sy'n cynhyrchu resin hydrocarbon gyda: - gwerth ïodin. o fwy na 120 a - Lliw Gardner o fwy na 10 ar gyfer y cynnyrch pur neu - Lliw Gardner o fwy nag 8 ar gyfer datrysiad 50% yn ôl pwysau mewn tolwen (fel y'i pennir gan y dull ASTM D6166)"
38857,"3911100090","80","Other","Arall"
38858,"3911900000","80","Other","Arall"
65399,"3911901100","10","Condensation or rearrangement polymerisation products whether or not chemically modified","Cynhyrchion polymerization anwedd neu aildrefnu p'un a ydynt wedi'u haddasu'n gemegol ai peidio"
65400,"3911901100","80","Poly(oxy-1,4-phenylenesulphonyl-1,4-phenyleneoxy-1,4-phenyleneisopropylidene-1,4-phenylene), in one of the forms mentioned in note 6(b) to this chapter","Poly (oxy-1,4-phenylenesulphonyl-1,4-phenyleneoxy-1,4-phenyleneisopropylidene-1,4-phenylene), yn un o'r ffurfiau a grybwyllir yn nodyn 6 (b) i'r bennod hon"
65401,"3911901300","80","Poly(thio-1,4-phenylene)","Poly (thio-1,4-phenylene)"
65402,"3911901900","80","Other","Arall"
65403,"3911901910","80","Poly(oxy-1,4-phenylenesulfonyl-1,4-phenyleneoxy-4,4'-biphenylene)","Poly (oxy-1,4-phenylenesulfonyl-1,4-phenyleneoxy-4,4'-biphenylene)"
100880,"3911901920","80","Set of two components, in a volume ratio of 1:1, intended to produce a thermosetting polydicyclopentadiene after mixing, both components containing:   - 83 % or more by weight of 3a,4,7,7a-tetrahydro-4,7-methanoindene (dicyclopentadiene),   - a synthetic rubber,   - whether or not containing by weight 7 % or more of tricyclopentadiene. and each separate component containing:   - either an aluminium-alkyl compound,   - or an organic complex of tungsten   - or an organic complex of molybdenum ","Set o ddwy gydran, mewn cymhareb gyfaint o 1: 1, gyda'r bwriad o gynhyrchu polydicyclopentadiene thermosetting ar ôl cymysgu, y ddwy gydran sy'n cynnwys: - 83% neu fwy yn ôl pwysau o 3a, 4,7,7a-tetrahydro-4,7-methanoindene (dicyclopentadiene), - rwber synthetig, - p'un a yw'n cynnwys 7% neu fwy o tricyclopentadiene yn ôl pwysau. a phob cydran ar wahân sy'n cynnwys: - naill ai cyfansoddyn alwminiwm-alyl, - neu gyfadeilad organig o dwngsten - neu gyfadeilad organig o folybdenwm"
88789,"3911901930","80","Copolymer of ethyleneimine and ethyleneimine dithiocarbamate, in an aqueous solution of sodium hydroxide","Copolymer o ethyleneimine ac ethyleneimine dithiocarbamate, mewn toddiant dyfrllyd o sodiwm hydrocsid"
93845,"3911901940","80","m- Xylene formaldehyde resin","m- Resin fformaldehyd Xylene"
98605,"3911901950","80","Polycarboxylate sodium salt of 2,5-furandione and 2,4,4-trimethylpentene in powder form","Halen sodiwm polycarboxylate o 2,5-furandione a 2,4,4-trimethylpentene ar ffurf powdr"
99239,"3911901970","80","Preparation, containing:   - Cyanic acid, C,C'-((1-methylethylidene)di-4,1-phenylene) ester, homopolymer (CAS RN 25722-66-1),   - 1,3-Bis(4-cyanophenyl)propane (CAS RN 1156-51-0),   - in a solution of butanone (CAS RN 78-93-3) with a content of less than  50 % by weight ","Paratoi, sy'n cynnwys: - Aser cyanig, C, C '- ((1-methylethylidene) di-4,1-phenylene) ester, homopolymer (CAS RN 25722-66-1), - 1,3-Bis (4-cyanophenyl ) propan (CAS RN 1156-51-0), - mewn toddiant o fwtan (CAS RN 78-93-3) gyda chynnwys llai na 50% yn ôl pwysau"
65404,"3911901990","80","Other","Arall"
91740,"3911909200","10","Other","Arall"
91739,"3911909200","80","Copolymer of p-cresol and divinylbenzene, in the form of a solution in N,N-dimethylacetamide containing by weight 50 % or more of polymer; hydrogenated copolymers of vinyltoluene and α-methylstyrene","Copolymer o p-cresol a divinylbenzene, ar ffurf hydoddiant yn N, N-dimethylacetamide sy'n cynnwys pwysau 50% neu fwy o bolymer; copolymerau hydrogenedig vinyltoluene a α-methylstyrene"
65408,"3911909900","80","Other","Arall"
65409,"3911909910","80","For cavity filling, for use in certain types of aircraft","Ar gyfer llenwi ceudod, i'w ddefnyddio mewn rhai mathau o awyrennau"
93468,"3911909925","10","Other","Arall"
65412,"3911909925","80","Copolymer of vinyltoluene and α-methylstyrene","Copolymer o vinyltoluene a α-methylstyrene"
93580,"3911909935","80","Alternated copolymer of ethylene and maleic anhydride (EMA)","Copolymer bob yn ail o ethylen ac anhydride gwrywaidd (EMA)"
105609,"3911909938","80","Mixture containing by weight: -90 % (± 1 %) of 1,4:5,8- Dimethanonaphthalene, 2-ethylidene-1,2,3,4,4a,5,8,8a-octahydro-,polymer with 3a,4,7,7a- tetrahydro- 4,7-methano-1H-indene, hydrogenated (CAS RN 881025-72-5), and -10 % (± 1 %) of a hydrogenated styrene butadiene copolymer (CAS RN 66070-58-4) ","Cymysgedd sy'n cynnwys yn ôl pwysau: -90% (± 1%) o 1,4: 5,8- Dimethanonaphthalene, 2-ethylidene-1,2,3,4,4a, 5,8,8a-octahydro-, polymer gyda 3a , 4,7,7a- tetrahydro- 4,7-methano-1H-indene, hydrogenedig (CAS RN 881025-72-5), a -10% (± 1%) o gopolymer bwtadien styren hydrogenaidd (CAS RN 66070- 58-4)"
65415,"3911909940","80","Mixed calcium and sodium salt of a copolymer of maleic acid and methyl vinyl ether, having a calcium content of 9 % or more but not more than 16 % by weight","Calsiwm a halen sodiwm cymysg copolymer o asid maleig ac ether finyl methyl, sydd â chynnwys calsiwm o 9% neu fwy ond dim mwy na 16% yn ôl pwysau"
96898,"3911909943","80","Copolymer of α-methylstyrene and styrene, having a softening point of more than 113 ºC","Copolymer o α-methylstyrene a styrene, gyda phwynt meddalu o fwy na 113 ºC"
65416,"3911909945","80","Copolymer of maleic acid and methyl vinyl ether","Copolymer o asid maleig ac ether finyl methyl"
105610,"3911909948","80","Mixture containing by weight: -90 % (± 1 %) of 1,4:5,8- Dimethanonaphthalene, 2-ethylidene-1,2,3,4,4a,5,8,8a-octahydro-,polymer with 3a,4,7,7a- tetrahydro- 4,7-methano-1H-indene, hydrogenated (CAS RN 881025-72-5), and -10 % (± 1 %) of an ethylene-propylene copolymer (CAS RN 9010-79-1) ","Cymysgedd sy'n cynnwys yn ôl pwysau: -90% (± 1%) o 1,4: 5,8- Dimethanonaphthalene, 2-ethylidene-1,2,3,4,4a, 5,8,8a-octahydro-, polymer gyda 3a , 4,7,7a- tetrahydro- 4,7-methano-1H-indene, hydrogenedig (CAS RN 881025-72-5), a -10% (± 1%) o gopolymer ethylen-propylen (CAS RN 9010- 79-1)"
96904,"3911909953","80","Hydrogenated polymer of 1,2,3,4,4a,5,8,8a-octahydro-1,4:5,8-dimethanonaphthalene with 3a,4,7,7a-tetrahydro-4,7-methano-1H-indene and 4,4a,9,9a-tetrahydro-1,4-methano-1H-fluorene (CAS RN 503442-46-4)","Polymer hydrogenedig o 1,2,3,4,4a, 5,8,8a-octahydro-1,4: 5,8-dimethanonaphthalene gyda 3a, 4,7,7a-tetrahydro-4,7-methano-1H-indene a 4,4a, 9,9a-tetrahydro-1,4-methano-1H-fluorene (CAS RN 503442-46-4)"
96905,"3911909957","80","Hydrogenated polymer of 1,2,3,4,4a,5,8,8a-octahydro-1,4:5,8-dimethanonaphthalene with 4,4a,9,9a-tetrahydro-1,4-methano-1H-fluorene (CAS RN 503298-02-0)","Polymer hydrogenedig o 1,2,3,4,4a, 5,8,8a-octahydro-1,4: 5,8-dimethanonaphthalene gyda 4,4a, 9,9a-tetrahydro-1,4-methano-1H-fluorene (CAS RN 503298-02-0)"
96287,"3911909960","80","Copolymer of styrene with maleic anhydride, either partially esterified or completely chemically modified, of an average molecular weight (M@n) of not more than 4500, in flake or powder form","Copolymer o styren ag anhydride gwrywaidd, naill ai wedi'i esterio'n rhannol neu wedi'i addasu'n gemegol yn llwyr, o bwysau moleciwlaidd cyfartalog (M @ n) o ddim mwy na 4500, ar ffurf naddion neu bowdr"
76264,"3911909965","80","Calcium zinc salt of a copolymer of maleic acid and methyl vinyl ether","Halen sinc calsiwm copolymer o asid maleig ac ether finyl methyl"
93846,"3911909970","80","Aqueous solution containing by weight:  - 30 % or more but not more than 40 % of poly-4-vinylpyridine-N-oxide,    - 0,1 % or more but not more than 4 % of isonicotinic acid-N-oxide,    - 0,1 % or more but not more than 3,5 % of sodium sulphate,    - 0,1 % or more but not more than 2 % of 4-acetylpyridine-N-oxide","Datrysiad dyfrllyd sy'n cynnwys yn ôl pwysau: - 30% neu fwy ond dim mwy na 40% o poly-4-vinylpyridine-N-ocsid, - 0,1% neu fwy ond dim mwy na 4% o asid isonicotinig-N-ocsid, - 0,1% neu fwy ond dim mwy na 3,5% o sodiwm sylffad, - 0,1% neu fwy ond dim mwy na 2% o 4-acetylpyridine-N-ocsid"
86822,"3911909986","80","Copolymer of methyl vinyl ether and maleic acid anhydride (CAS RN 9011-16-9)","Copolymer o ether finyl methyl ac anhydride asid maleig (CAS RN 9011-16-9)"
65417,"3911909990","80","Other","Arall"
38872,"3912000000","80","Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms","Cellwlos a'i ddeilliadau cemegol, nad ydynt wedi'u nodi na'u cynnwys mewn man arall, mewn ffurfiau cynradd"
38873,"3912110000","10","Cellulose acetates","Asetadau seliwlos"
38874,"3912110000","80","Non-plasticised","Heb blastig"
84535,"3912110020","80","Cellulose acetate flakes","Fflawiau asetad seliwlos"
93177,"3912110030","80","Cellulose triacetate (CAS RN 9012-09-3)","Triaetate cellwlos (CAS RN 9012-09-3)"
93178,"3912110040","80","Cellulose diacetate powder","Powdr diacetate cellwlos"
38876,"3912110090","80","Other","Arall"
38877,"3912120000","80","Plasticised","Plastigoli"
38878,"3912200000","80","Cellulose nitrates (including collodions)","Nitradau seliwlos (gan gynnwys cydleisiau)"
38879,"3912201100","10","Non-plasticised","Heb blastig"
38880,"3912201100","80","Collodions and celloidin","Collodions a celloidin"
38881,"3912201900","80","Other","Arall"
38882,"3912209000","80","Plasticised","Plastigoli"
38883,"3912310000","10","Cellulose ethers","Ethers seliwlos"
38884,"3912310000","80","Carboxymethylcellulose and its salts","Carboxymethylcellulose a'i halwynau"
38885,"3912390000","80","Other","Arall"
65418,"3912392000","80","Hydroxypropylcellulose","Hydroxypropylcellulose"
91741,"3912398500","80","Other","Arall"
91742,"3912398510","80","Ethylcellulose, not plasticized","Ethylcellwlos, heb ei blastigio"
91743,"3912398520","80","Ethylcellulose, in the form of an aqueous dispersion containing hexadecan-1-ol and sodium dodecyl sulphate, containing by weight 27 (± 3) % of ethylcellulose","Ethylcellwlos, ar ffurf gwasgariad dyfrllyd sy'n cynnwys sylffad hecsadecan-1-ol a sodiwm dodecyl sodiwm, sy'n cynnwys yn ôl pwysau 27 (± 3)% o ethylcellwlos"
91744,"3912398530","80","Cellulose, both hydroxyethylated and alkylated with alkyl chain-lengths of 3 or more carbon atoms","Cellwlos, yn hydroxyethylated ac wedi'i alkylated â hyd cadwyn alcyl o 3 atom carbon neu fwy"
93848,"3912398540","80","Hypromellose (INN) (CAS RN 9004-65-3)","Hypromellose (INN) (CAS RN 9004-65-3)"
99807,"3912398550","80","Polyquaternium 10 (CAS RN 68610-92-4)","Polyquaternium 10 (CAS RN 68610-92-4)"
91745,"3912398590","80","Other","Arall"
38895,"3912900000","80","Other","Arall"
38896,"3912901000","80","Cellulose esters","Esterau cellwlos"
84674,"3912901020","80","Hydroxypropyl methylcellulose phthalate","Ffthalad hydroxypropyl methylcellulose"
67144,"3912901090","80","Other","Arall"
38901,"3912909000","80","Other","Arall"
38902,"3913000000","80","Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms","Polymerau naturiol (er enghraifft, asid alginig) a pholymerau naturiol wedi'u haddasu (er enghraifft, proteinau wedi'u caledu, deilliadau cemegol rwber naturiol), nad ydynt wedi'u nodi na'u cynnwys mewn man arall, mewn ffurfiau cynradd"
38903,"3913100000","80","Alginic acid, its salts and esters","Asid alginig, ei halwynau a'i esterau"
98092,"3913100010","80","Sodium alginate, extracted from brown seaweed (CAS RN 9005-38-3)","Alginad sodiwm, wedi'i dynnu o wymon brown (CAS RN 9005-38-3)"
98091,"3913100090","80","Other","Arall"
38904,"3913900000","80","Other","Arall"
97614,"3913900020","80","Poly(hydroxyalkanoate), predominantly consisting of poly(3-hydroxybutyrate)","Poly (hydroxyalkanoate), sy'n cynnwys poly (3-hydroxybutyrate yn bennaf)"
103063,"3913900030","80","Protein, chemically or enzymatically modified by carboxylation and/or phthalic acid addition, whether or not hydrolysed, having a weight average molecular weight (Mw) of less than 350 000","Protein, wedi'i addasu'n gemegol neu'n ensymatig trwy carboxylation a / neu ychwanegiad asid ffthalic, p'un a yw wedi'i hydroli ai peidio, sydd â phwysau moleciwlaidd cyfartalog pwysau (Mw) o lai na 350 000"
91084,"3913900085","10","Sodium hyaluronate","Hyaluronate sodiwm"
91085,"3913900085","80","Sterile sodium hyaluronate (CAS RN 9067-32-7)","Hyaluronate sodiwm di-haint (CAS RN 9067-32-7)"
93239,"3913900087","10","Non sterile","Heb fod yn ddi-haint"
93238,"3913900087","80","With: - a weight average molecular weight (Mw) of not more than 900 000,  - an endotoxin level of not more than 0,008 Endotoxin units (EU)/mg,  - an ethanol content of not more than 1% by weight,  - an isopropanol content of not more than 0,5% by weight","Gyda: - pwysau moleciwlaidd cyfartalog pwysau (Mw) o ddim mwy na 900 000, - lefel endotoxin o ddim mwy na 0,008 o unedau Endotoxin (UE) / mg, - cynnwys ethanol o ddim mwy nag 1% yn ôl pwysau, - an cynnwys isopropanol heb fod yn fwy na 0,5% yn ôl pwysau"
93240,"3913900088","80","Other","Arall"
79058,"3913900095","80","Chondroitinsulphuric acid, sodium salt (CAS RN 9082-07-9)","Asid chondroitinsulphuric, halen sodiwm (CAS RN 9082-07-9)"
79060,"3913900099","80","Other","Arall"
38917,"3914000000","80","Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms","Cyfnewidwyr ïon yn seiliedig ar bolymerau penawdau 3901 i 3913, mewn ffurfiau cynradd"
38920,"3915000000","10","II. WASTE, PARINGS AND SCRAP; SEMI-MANUFACTURES; ARTICLES","II. GWASTRAFF, RHANNAU A SCRAP; GWEITHGYNHYRCHION SEMI; ERTHYGLAU"
38921,"3915000000","80","Waste, parings and scrap, of plastics","Gwastraff, pariadau a sgrap, plastigau"
38922,"3915100000","80","Of polymers of ethylene","O bolymerau ethylen"
38923,"3915200000","80","Of polymers of styrene","O bolymerau styrene"
38924,"3915300000","80","Of polymers of vinyl chloride","O bolymerau clorid finyl"
38925,"3915900000","80","Of other plastics","O blastigau eraill"
38927,"3915901100","80","Of polymers of propylene","O bolymerau propylen"
91771,"3915908000","80","Other","Arall"
38940,"3916000000","80","Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics","Monofilament y mae unrhyw ddimensiwn trawsdoriadol ohono yn fwy na 1 mm, gwiail, ffyn a siapiau proffil, p'un a ydynt yn gweithio ar yr wyneb ond heb eu gweithio fel arall, o blastigau"
38941,"3916100000","80","Of polymers of ethylene","O bolymerau ethylen"
38942,"3916100010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
38943,"3916100090","80","Other","Arall"
38944,"3916200000","80","Of polymers of vinyl chloride","O bolymerau clorid finyl"
91772,"3916200010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
92697,"3916200091","10","Other","Arall"
92699,"3916200091","80","Profiles of poly(vinyl chloride) of a kind used in the manufacture of sheet pilings and facings, containing the following additives:   - titanium dioxide   - poly(methyl methacrylate)   - calcium carbonate   - binding agents ","Proffiliau poly (finyl clorid) o fath a ddefnyddir i gynhyrchu pelenni a ffasadau dalennau, sy'n cynnwys yr ychwanegion canlynol: - titaniwm deuocsid - poly (methacrylate methyl) - calsiwm carbonad - asiantau rhwymo"
92698,"3916200099","80","Other","Arall"
38953,"3916900000","80","Of other plastics","O blastigau eraill"
91774,"3916901000","80","Of condensation or rearrangement polymerisation products, whether or not chemically modified","Cynhyrchion polymerization cyddwysiad neu aildrefnu, p'un a ydynt wedi'u haddasu'n gemegol ai peidio"
97886,"3916901010","80","Rods with cellular structure, containing by weight:   - polyamide-6 or poly(epoxy anhydride)   - 7 % or more but not more than 9 % of polytetrafluorethylene if present   - 10 % or more but not more than 25 % of inorganic fillers ","Gwiail â strwythur cellog, sy'n cynnwys yn ôl pwysau: - polyamid-6 neu boly (anhydride epocsi) - 7% neu fwy ond dim mwy na 9% o polytetrafluorethylene os yw'n bresennol - 10% neu fwy ond dim mwy na 25% o lenwwyr anorganig"
97885,"3916901090","80","Other","Arall"
91775,"3916905000","80","Of addition polymerisation products","O gynhyrchion polymerization ychwanegol"
91776,"3916905010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
91777,"3916905090","80","Other","Arall"
38966,"3916909000","80","Other","Arall"
38970,"3917000000","80","Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics","Tiwbiau, pibellau a phibelli, a ffitiadau ar eu cyfer (er enghraifft, cymalau, penelinoedd, flanges), o blastigau"
38971,"3917100000","80","Artificial guts (sausage casings) of hardened protein or of cellulosic materials","Perfedd artiffisial (casinau selsig) o brotein caled neu ddeunyddiau seliwlosig"
38972,"3917101000","80","Of hardened protein","O brotein caledu"
38973,"3917109000","80","Of cellulosic materials","O ddeunyddiau seliwlosig"
38976,"3917210000","10","Tubes, pipes and hoses, rigid","Tiwbiau, pibellau a phibelli, yn anhyblyg"
38977,"3917210000","80","Of polymers of ethylene","O bolymerau ethylen"
38978,"3917211000","80","Seamless and of a length exceeding the maximum cross-sectional dimension, whether or not surface-worked, but not otherwise worked","Yn ddi-dor ac o hyd sy'n fwy na'r dimensiwn trawsdoriadol uchaf, p'un a yw'n gweithio ar yr wyneb ai peidio, ond heb ei weithio fel arall"
38979,"3917211010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
38980,"3917211090","80","Other","Arall"
83050,"3917219000","80","Other","Arall"
83051,"3917219010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
83052,"3917219020","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
83053,"3917219090","80","Other","Arall"
38986,"3917220000","80","Of polymers of propylene","O bolymerau propylen"
38987,"3917221000","80","Seamless and of a length exceeding the maximum cross-sectional dimension, whether or not surface-worked, but not otherwise worked","Yn ddi-dor ac o hyd sy'n fwy na'r dimensiwn trawsdoriadol uchaf, p'un a yw'n gweithio ar yr wyneb ai peidio, ond heb ei weithio fel arall"
38988,"3917221010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
38989,"3917221090","80","Other","Arall"
83054,"3917229000","80","Other","Arall"
83055,"3917229010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
83056,"3917229020","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
83057,"3917229090","80","Other","Arall"
38995,"3917230000","80","Of polymers of vinyl chloride","O bolymerau clorid finyl"
38996,"3917231000","80","Seamless and of a length exceeding the maximum cross-sectional dimension, whether or not surface-worked, but not otherwise worked","Yn ddi-dor ac o hyd sy'n fwy na'r dimensiwn trawsdoriadol uchaf, p'un a yw'n gweithio ar yr wyneb ai peidio, ond heb ei weithio fel arall"
38997,"3917231010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
38998,"3917231090","80","Other","Arall"
83444,"3917239000","80","Other","Arall"
83442,"3917239010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
83443,"3917239020","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
83445,"3917239090","80","Other","Arall"
39004,"3917290000","80","Of other plastics","O blastigau eraill"
91779,"3917290011","10","Of addition polymerisation products","O gynhyrchion polymerization ychwanegol"
91780,"3917290011","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
91787,"3917290019","80","Other","Arall"
91786,"3917290091","10","Other","Arall"
91788,"3917290091","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
91785,"3917290099","80","Other","Arall"
39021,"3917310000","10","Other tubes, pipes and hoses","Tiwbiau, pibellau a phibelli eraill"
39022,"3917310000","80","Flexible tubes, pipes and hoses, having a minimum burst pressure of 27,6 MPa","Tiwbiau, pibellau a phibelli hyblyg, sydd â phwysedd byrstio o 27,6 MPa o leiaf"
83455,"3917310010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
83456,"3917310020","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
83457,"3917310090","80","Other","Arall"
39027,"3917320000","80","Other, not reinforced or otherwise combined with other materials, without fittings","Eraill, heb eu hatgyfnerthu neu eu cyfuno fel arall â deunyddiau eraill, heb ffitiadau"
91792,"3917320010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
104524,"3917320090","80","Other","Arall"
39052,"3917330000","80","Other, not reinforced or otherwise combined with other materials, with fittings","Eraill, heb eu hatgyfnerthu neu eu cyfuno fel arall â deunyddiau eraill, gyda ffitiadau"
83458,"3917330010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
83459,"3917330090","80","Other","Arall"
39055,"3917390000","80","Other","Arall"
91804,"3917390010","80","With fittings attached, for use in civil aircraft","Gyda ffitiadau ynghlwm, i'w defnyddio mewn awyrennau sifil"
91805,"3917390091","10","Other","Arall"
91806,"3917390091","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
91807,"3917390099","80","Other","Arall"
39070,"3917400000","80","Fittings","Ffitiadau"
83465,"3917400010","80","For use in civil aircraft","I'w ddefnyddio mewn awyrennau sifil"
91486,"3917400091","10","Other","Arall"
91488,"3917400091","80","Plastic connectors containing O-rings, a retainer clip and a release system for insertion into car fuel hoses","Cysylltwyr plastig sy'n cynnwys modrwyau O, clip cadw a system ryddhau i'w fewnosod mewn pibellau tanwydd car"
91487,"3917400099","80","Other","Arall"
39073,"3918000000","80","Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter","Gorchuddion llawr o blastigau, p'un a ydynt yn hunanlynol ai peidio, mewn rholiau neu ar ffurf teils; gorchuddion plastig neu wal neu nenfwd, fel y'u diffinnir yn nodyn 9 i'r bennod hon"
39074,"3918100000","80","Of polymers of vinyl chloride","O bolymerau clorid finyl"
39075,"3918101000","80","Consisting of a support impregnated, coated or covered with poly(vinyl chloride)","Yn cynnwys cefnogaeth wedi'i thrwytho, wedi'i gorchuddio neu wedi'i gorchuddio â pholy (finyl clorid)"
39076,"3918101010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
39077,"3918101090","80","Other","Arall"
39078,"3918109000","80","Other","Arall"
39079,"3918109010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
39080,"3918109090","80","Other","Arall"
39081,"3918900000","80","Of other plastics","O blastigau eraill"
39082,"3918900010","80","For use in certain types of aircraft","I'w ddefnyddio mewn rhai mathau o awyrennau"
39083,"3918900090","80","Other","Arall"
39084,"3919000000","80","Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls","Platiau hunan-gludiog, cynfasau, ffilm, ffoil, tâp, stribed a siapiau gwastad eraill, o blastigau, p'un ai mewn rholiau ai peidio"
39085,"3919100000","80","In rolls of a width not exceeding 20 cm","Mewn rholiau o led nad yw'n fwy na 20 cm"
